Scenario,RowID,Regime0,RegimeNew,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
Control,52,ice,ice,-0.55,31.057,31.057,0.8252,0.8252,9.551,0.203206268448143,0.169,0.897151690022639,1.16667887565723,1.129,18.6801209,0.000274913921700178,0.1757340591102,0.179433271566064,0.0485889544348024,0.144088019625556,0.00982124185655421,0.00351119661323491,0.0353446126573776,0.214475939286413,0.0691242318773507,1.0172773518581e-05,0.00026845789882185,0.000335385231081163,0.000101025191922298,0.00285121222731118,0.00036,0.000545975957573987,0.10556765414473,0.0011700688011464,0.0023464336,-3.42062684481427,0.169
Control,53,ice,ice,-0.821,30.718,30.718,0.8231,0.8231,10.699,0.187072850096671,0.172,0.869492131471761,1.17952782927022,1.133,17.4821966,0.000225401701207411,0.170316105210766,0.202504515901623,0.0745777963409377,0.138244086720143,0.00909109418684415,0.00358364217764474,0.0598227484323203,0.198530999780179,0.0705504533466569,1.13542445430399e-05,0.00029321913147774,0.000305918600161716,0.000110040671504146,0.00269741797281016,0.00036,0.000498007023519073,0.108646924376668,0.000227190810036716,0.0026460736,-1.5072850096671,0.172
Control,54,ice,ice,-0.78,30.347,30.347,0.8425,0.8425,10.071,0.176492488977746,0.176,0.836962933482167,1.15017450860525,1.155,16.1711939,0.000131553108053328,0.163944286413694,0.149721623240815,0.0695870807821025,0.088380358227676,0.00830778159001071,0.00361618315467702,0.0560857387309118,0.181425046437973,0.0711910811125348,1.1202293437181e-05,0.000284229373907131,0.000252439366018196,0.000107715067047656,0.00228157382564659,0.00036,0.0004109478051459,0.112008188366871,2.42545393201117e-07,0.0030735936,-0.0492488977745814,0.176
Control,55,ice,ice,-0.666,30.371,30.371,0.8649,0.8649,11.534,0.183272674046259,0.178,0.863770391459557,1.16544888958778,1.182,16.2560027,0.000196024744974788,0.169195330866025,0.177016895291566,0.0617449737543652,0.124345275348426,0.00835795591002119,0.00361555591328236,0.0575748122090733,0.182520751499459,0.0711787327355046,1.00235785091759e-05,0.000252446239321621,0.000231105176392418,9.63838289401069e-05,0.00204308040756458,0.00036,0.000376217729010913,0.111791030793054,2.78010915980903e-05,0.0032993536,-0.527267404625872,0.178
Control,56,ice,ice,-0.651,30.197,30.197,0.8151,0.8151,13.073,0.170098139394235,0.173,0.855345875424255,1.2221248695927,1.214,15.6411389,0.000267307858004965,0.167545136795851,0.278996107298175,0.097196779334317,0.189034079875439,0.00799575342965428,0.00361547186908741,0.0896524371355444,0.174610986286141,0.0711770781740944,1.37858905328634e-05,0.000342395731709365,0.000269360232059893,0.000132731446259647,0.00261735954116035,0.00036,0.000438493401027733,0.113364516222383,8.4207949752921e-06,0.0027499536,0.290186060576522,0.173
Control,57,ice,ice,-0.387,30.041,30.041,0.76,0.76,10.123,0.154225727558746,0.192,0.789681975732082,1.17548264124837,1.143,15.0898817,0.000119316463599661,0.154682893143811,0.195576596512851,0.105975346321213,0.0948490687133247,0.00767409977937217,0.00360626119724656,0.0787782624288585,0.167586725018904,0.0709957495029305,1.97349629642704e-05,0.000468641791149039,0.000308355562199586,0.000190776328677009,0.0034196623418163,0.00036,0.000501974171022581,0.114773412995208,0.00142689565846606,0.0051036736,3.77742724412537,0.192
Control,58,ice,ice,-0.38,30.099,30.099,0.76,0.76,11.481,0.156193065848382,0.219,0.814091983843941,1.20780530118821,1.118,15.2948363,0.000179032721649678,0.159464325153711,0.253586519525664,0.11875976435861,0.1403722952505,0.00779334893194896,0.00361069432522946,0.096585252463743,0.170190883880031,0.0710830236149745,1.95605183099309e-05,0.000465118270838559,0.000314738578572924,0.000188748026428687,0.003451251917351,0.00036,0.000512365127909411,0.114249795246113,0.00394471097752571,0.0096904336,6.28069341516183,0.219
Control,59,ice,ice,-0.429,30.069,30.069,0.7569,0.7569,10.822,0.154833505946843,0.196,0.801887714227183,1.19244389154423,1.122,15.1888253,0.000148347991474437,0.157073753010694,0.226033498397472,0.113958623879952,0.117428788434927,0.00773161808577492,0.00360855038919299,0.0889882415603332,0.168842807800702,0.0710408163711087,1.99307093802472e-05,0.000473092539589572,0.000313969442464561,0.000192491485228686,0.0034798663382539,0.00036,0.00051111304587254,0.114520662168921,0.00169468023262859,0.0056911936,4.11664940531567,0.196
Control,60,ice,ice,-0.444,30.078,30.078,0.79559,0.79559,9.798,0.159914468128451,0.185,0.79796509532201,1.15804221688417,1.128,15.2206286,0.000106847121501528,0.156305390480461,0.164088750365137,0.0884287374235507,0.0815760219782476,0.00775012603337407,0.00360922710877304,0.0661669663454874,0.169246983718938,0.0710541388153693,1.72962223338062e-05,0.000408516780753971,0.000282702468382747,0.0001670011744323,0.00301271040343833,0.00036,0.000460213320623077,0.114439408865474,0.000629283909278514,0.0041525136,2.50855318715493,0.185
Control,61,ice,ice,-0.431,30.348,30.348,0.85288,0.85288,11.359,0.178069810627134,0.191,0.856369831945096,1.1682159619984,1.127,16.1747276,0.000184748104489722,0.167745709383253,0.182046248086543,0.0679676405994546,0.122506753312577,0.00830987081078458,0.00361616110105642,0.0610268120543343,0.181470670768826,0.0711906469472766,1.2947583333274e-05,0.000303494829848198,0.000252089097445349,0.000124496788813113,0.00243704753043124,0.00036,0.000410377600492429,0.111999140928393,0.000167189797218187,0.0049617936,1.29301893728664,0.191
Control,62,ice,ice,-0.509,30.42,30.42,0.76806,0.76806,10.656,0.165211068757989,0.175,0.829155314971468,1.1929683321518,1.123,16.429154,0.000174179666632777,0.162414930221059,0.226915994716085,0.106120174690986,0.127882421175231,0.00846060912801727,0.00361364054317503,0.0809868618439795,0.184762488916382,0.0711410252237888,1.96635944495924e-05,0.000455106607275494,0.000348523192821886,0.000189128785470841,0.00374632803525388,0.00036,0.000567363337151907,0.111347544367497,9.58231748608255e-05,0.0029637136,0.978893124201133,0.175
Control,63,ice,ice,-0.193,30.537,30.537,0.7542,0.7542,9.941,0.165046918594513,0.166,0.825076695232108,1.1849071782179,1.122,16.8425969,0.000155143134215574,0.161616010249848,0.212521462710012,0.105752976857587,0.114046638150911,0.00870688172512905,0.00360562060063144,0.0752660795818419,0.190140581356983,0.0709831382043219,2.0950100255997e-05,0.000480247361242715,0.000378762721265624,0.000201854760832773,0.00412316257179161,0.00036,0.000616590476478923,0.110287944988659,9.08364165485656e-07,0.0020647936,0.0953081405487305,0.166
Control,64,ice,ice,-0.552,30.549,30.549,0.70175,0.70175,9.069,0.160155023985251,0.181,0.807789515589852,1.17952422685651,1.116,16.8850013,0.000126815779368607,0.158229797769968,0.203136600210449,0.113201420332543,0.0966530930857788,0.00873223305663449,0.00360452334393196,0.0723691651024165,0.190694202855792,0.070961536729133,2.48706709734866e-05,0.000570562056768374,0.000426376258962645,0.000239694052608392,0.00492032056792001,0.00036,0.000694100886683375,0.110179215753877,0.000434513025055469,0.0036529936,2.08449760147492,0.181
Control,65,ice,ice,-0.471,30.502,30.502,0.71299,0.71299,10.023,0.160062551971659,0.16,0.81714651134632,1.19910861371607,1.113,16.7189174,0.000162155995031361,0.160062645953444,0.238225823639124,0.121182394046509,0.123670670671178,0.00863303874784821,0.00360852902116265,0.0850301064423426,0.188528000978317,0.0710403957029303,2.44201765179775e-05,0.000557639631698671,0.000411268687549746,0.00023512699938336,0.0047266961145747,0.00036,0.000669507165778656,0.110605016470369,3.91274915840022e-09,0.0015555136,-0.00625519716587752,0.16
Control,66,ice,ice,-0.602,30.852,30.852,0.60418,0.60418,9.532,0.161582926410933,0.154,0.84696828319602,1.23112414615217,1.114,17.9557124,0.000227206266199713,0.165904134160276,0.296257104210118,0.132309433311648,0.171372271487017,0.00937806383494495,0.00355988053386737,0.0856195695788891,0.204797833009831,0.070082662574684,3.16235578815426e-05,0.000721485419603319,0.000554938600181516,0.000308581343579457,0.00700554245872433,0.00036,0.000903388418900142,0.107430634478908,5.75007729536244e-05,0.0011182336,-0.758292641093294,0.154
Control,67,ice,ice,-0.658,30.693,30.693,0.4836,0.4836,9.593,0.147427486837448,0.134,0.817270358670815,1.25619789562632,1.102,17.3938541,0.000208177455386839,0.160086905165443,0.341891805595043,0.173987572978645,0.173312910066772,0.00903779286363556,0.0035873699412663,0.109034932594546,0.197367007331225,0.0706238410903079,4.3626581279287e-05,0.000974458118979505,0.000611309511976995,0.000422372222450277,0.00887683160895989,0.00036,0.000995155019497434,0.108873714070245,0.000180297402769829,0.0001806336,-1.34274868374476,0.134
Control,68,ice,ice,-0.471,30.442,30.442,0.58223,0.58223,8.582,0.146148611440327,0.138,0.774313406357229,1.19154841725429,1.08,16.5068954,0.00010817582316494,0.151672498013316,0.225345500402161,0.139426991018521,0.0908239730152177,0.00850679176903064,0.00361250339824288,0.0796475470988111,0.185771023830269,0.0711186384768684,3.83374974355739e-05,0.00084184607901364,0.000507841521161987,0.000368814887730357,0.0069837898017837,0.00036,0.000826718755379978,0.111148374512045,6.63998684054316e-05,0.0003041536,-0.814861144032722,0.138
Control,69,ice,ice,-0.37,30.138,30.138,0.63443,0.63443,7.64,0.144552780788034,0.153,0.739792472311394,1.15341166015762,1.103,15.4326506,5.99484131912543e-05,0.144910537988477,0.156626258195038,0.110095555257196,0.0508613910777838,0.00787376001148315,0.00361300391388806,0.0543769608483801,0.171946898248073,0.0711284920291831,3.60796207650006e-05,0.000781998700857266,0.000427148351595184,0.000347796709387494,0.00587040185781249,0.00036,0.000695357781666579,0.113897572075057,7.13555124149992e-05,0.0010523536,0.844721921196551,0.153
Control,70,ice,ice,-0.359,30.097,30.097,0.631,0.631,7.758,0.143299090890619,0.169,0.736933683382659,1.15587512046258,1.118,15.2877689,6.16082444594672e-05,0.144350558457509,0.161065513163618,0.112512753902545,0.0526966756934234,0.00778923019220312,0.00361056133357343,0.056753867068214,0.170100938984205,0.0710804054345985,3.65984708131308e-05,0.000792722065518297,0.000423288020845158,0.000353174589673817,0.00587866513810322,0.00036,0.000689073522306071,0.114267855046123,0.000660536729048655,0.0023464336,2.57009091093808,0.169
Control,71,ice,ice,-0.363,30.1,30.1,0.631,0.631,8.196,0.14274021588185,0.165,0.741940499663712,1.16543981815068,1.107,15.29837,7.27624234897993e-05,0.145331293552893,0.178231407850512,0.119856024790028,0.0624622541675186,0.00779540848128622,0.00361076028869606,0.0652268349381636,0.170235860247079,0.0710843222246689,3.65820326337564e-05,0.000792416710171061,0.00042371776342576,0.000352986211264799,0.00588159010780369,0.00036,0.000689773103251237,0.114240765238844,0.000495497988986625,0.0019749136,2.22597841181496,0.165
Control,72,ice,ice,-0.36,30.107,30.107,0.631,0.631,7.436,0.14409948849746,0.16,0.734924728949333,1.14937219208412,1.116,15.3231059,5.45282535414762e-05,0.143957044494305,0.149394618030145,0.10723811214182,0.0463994861470663,0.00780982867664792,0.00361121209554918,0.0507736850849175,0.170550767973624,0.0710932168566474,3.65203710895485e-05,0.000791399738878181,0.000424727767806186,0.00035232329189999,0.00588619246443695,0.00036,0.000691417296428675,0.11417755318663,0.00025282626604242,0.0015555136,1.59005115025404,0.16
Control,73,ice,ice,-0.362,30.103,30.103,0.67753,0.67753,6.754,0.149556118701187,0.153,0.73822904740101,1.12973136488597,1.114,15.3089711,3.9217626291909e-05,0.144604294341308,0.113900111794708,0.086542751364171,0.032188083889398,0.00780158784715533,0.0036109560496502,0.0358761754905986,0.170370805024769,0.0710881761317771,3.21752803589205e-05,0.000697980269301906,0.00039250737724887,0.000310438856689016,0.00518523429526114,0.00036,0.000638965497846998,0.1142136747881,1.18603184003161e-05,0.0010523536,0.344388129881332,0.153
Control,74,ice,ice,-0.352,30.104,30.104,0.67753,0.67753,5.835,0.153243407804825,0.157,0.738908822813478,1.11541631149573,1.112,15.3125048,2.52932357899527e-05,0.144737448738546,0.0882086882968397,0.0731974212881448,0.0202439037050399,0.00780364787506414,0.00361102059348636,0.0230531200290933,0.170415791842847,0.0710894467934884,3.2122916375544e-05,0.000697269070746005,0.000392585127119499,0.000309925093218411,0.00518148021177694,0.00036,0.000639092067403835,0.114204644494907,1.41119849208469e-05,0.0013278736,0.375659219517463,0.157
Control,75,ice,ice,-0.356,30.109,30.109,0.67753,0.67753,5.199,0.157011776283898,0.156,0.7448822697161,1.10663989993277,1.12,15.3301733,1.79391540002522e-05,0.145907527425073,0.0724575415767585,0.0641230180831611,0.0139841578235104,0.00781394980925157,0.00361133798905302,0.0158202173800584,0.170640765124596,0.0710956952971079,3.2096353564693e-05,0.000696788224935692,0.000393253481279787,0.000309626678523656,0.00518557020462713,0.00036,0.000640180085804304,0.114159491957297,1.02369124865931e-06,0.0012559936,-0.101177628389842,0.156
Control,76,ice,ice,-0.344,30.103,30.103,0.67753,0.67753,4.189,0.16492515886627,0.155,0.762778221774937,1.09430505165187,1.118,15.3089711,9.35153276245567e-06,0.149412986236461,0.0503200194643536,0.0499393092309113,0.00688066281224504,0.00780158784715533,0.0036109560496502,0.00741900252812957,0.170370805024769,0.0710881761317771,3.21138106428624e-05,0.000697176685338812,0.000392448906415434,0.000309845774417123,0.00517926454037291,0.00036,0.000638870312769311,0.1142136747881,9.85087785206978e-05,0.0011861136,-0.992515886626999,0.155
Control,77,ice,ice,-0.407,30.102,30.102,0.67753,0.67753,2.888,0.17860803872136,0.156,0.801836236506667,1.08101475949235,1.107,15.3054374,3.06886138637198e-06,0.157063669555599,0.0264677490625204,0.0324259363850585,0.00202583410807588,0.0077995279388894,0.00361089115090643,0.00184167320474246,0.170325820819449,0.0710868984830701,3.20948809151917e-05,0.000696955779262739,0.000392027501474305,0.000309671696918146,0.00517609623616112,0.00036,0.000638184304725613,0.114222705009828,0.000511123414826522,0.0012559936,-2.26080387213602,0.156
Control,78,ice,ice,-0.604,30.139,30.139,0.67939,0.67939,4.016,0.167311931975424,0.157,0.771643228460899,1.09207548531892,1.109,15.4361843,8.44954364439704e-06,0.151149463608446,0.0463087986455304,0.0470261496889766,0.00610549262468297,0.00787582422689309,0.00361305603595788,0.00633283737676939,0.171991976512655,0.0711295181460421,3.20455534832755e-05,0.000693854584762858,0.000395670895395816,0.000308902195195902,0.00521028359968463,0.00036,0.000644115411109468,0.113888539286816,0.000106335941065781,0.0013278736,-1.03119319754244,0.157
Control,79,ice,ice,-0.103,30.256,30.256,0.71694,0.71694,6.056,0.157352091247723,0.134,0.755894287002965,1.11504651453276,1.114,15.8496272,2.94696117620761e-05,0.148064561200224,0.087337631254283,0.0703352559153332,0.0229170764322548,0.00811816332472406,0.00361670439089748,0.0243832376408763,0.177284169332287,0.0712013425867087,2.88312642927494e-05,0.000619434076388706,0.000386287353914145,0.000277362041231715,0.00482478535313075,0.00036,0.000628839878464887,0.112831214821276,0.000545320165642001,0.0001806336,-2.33520912477234,0.134
Control,80,ice,ice,-0.56,29.591,29.591,0.71069,0.71069,6.395,0.14338964763014,0.15,0.712835707013886,1.11441573041345,1.108,13.4997167,2.67348801710374e-05,0.139630247220599,0.0862384421112271,0.0669573557034844,0.0228543214468109,0.00676256601924535,0.00353130029897299,0.0278156268372937,0.147680682356488,0.0695200091543368,3.35692675207413e-05,0.000700859894592786,0.000307845817664647,0.000333082473069425,0.00461677487459887,0.00036,0.000501144354337797,0.118827569234079,4.36967584537151e-05,0.0008667136,0.66103523698601,0.15
Control,81,ice,ice,0.586,29.612,29.612,0.80582,0.80582,6.39,0.150353147039008,0.145,0.728683642133712,1.10294634046451,1.114,13.5739244,2.39419442748823e-05,0.142734540505776,0.0651535912948941,0.0498815784205979,0.0195449754754317,0.00680456532998847,0.00353639715555353,0.0230326481454139,0.148597861848916,0.069620349959745,2.41546374460043e-05,0.000498797752917429,0.00024685687225703,0.000239268184791078,0.00328957369586838,0.00036,0.000401860024604468,0.118638713912327,2.86561832212392e-05,0.000597313599999999,-0.535314703900791,0.145
Control,82,ice,ice,0.708,29.538,29.538,0.6517,0.6517,5.641,0.138000017132991,0.15,0.695485554985237,1.11162337593991,1.118,13.3124306,1.84357095324015e-05,0.136231699710649,0.0815373733281981,0.0682295527256824,0.0163091494583611,0.00665680237850488,0.00351774082997098,0.0207634068257443,0.145371019635472,0.0692530665753038,4.15069842123039e-05,0.000853659272766482,0.000341771417615174,0.000413659934884194,0.00565899837901089,0.00036,0.000556372075187492,0.119304053048599,0.000143999588808516,0.0008667136,1.19999828670093,0.15
Control,83,ice,ice,-0.495,29.507,29.507,0.57457,0.57457,5.885,0.133562040220806,0.157,0.695052741071447,1.1203374555838,1.133,13.2028859,2.28044016237096e-05,0.136146920127937,0.0975825139111697,0.0794004944042755,0.0207334837367736,0.00659509640141591,0.0035093477300922,0.0257325208045945,0.144023486646361,0.069087833281331,5.01338993126612e-05,0.00103090213625153,0.000372317688418102,0.000500986076468273,0.00686096571055038,0.00036,0.000606098562541096,0.119582650323887,0.000549337958611096,0.0013278736,2.34379597791936,0.157
Control,84,ice,ice,-0.558,29.541,29.541,0.49666,0.49666,6.809,0.127224544916278,0.15,0.688168083439611,1.14518884701525,1.109,13.3230317,3.79253150060729e-05,0.134798353497922,0.142593614635833,0.108758077610213,0.0358101522649107,0.00666278002646216,0.00351853496515503,0.0440867246478495,0.145501559304394,0.0692687005572908,6.00346216504868e-05,0.0012226911093403,0.000412741878103941,0.000598153605222496,0.00810233550346929,0.00036,0.000671905382959905,0.119277088063656,0.000518721354270643,0.0008667136,2.27754550837221,0.15
Control,85,ice,ice,-0.54,29.649,29.649,0.51332,0.51332,6.535,0.131400683308708,0.145,0.69199814431973,1.14005830573953,1.109,13.7046713,3.40959862148242e-05,0.135548585763644,0.13329809580777,0.104352097128731,0.0314071112012297,0.00687869249240402,0.00354499651556834,0.0389892159571093,0.150216648252705,0.0697896438561392,5.96083776502837e-05,0.0011984204722742,0.0004258273291091,0.000588787543774931,0.00795907829180901,0.00036,0.000693207279945046,0.118305886622368,0.000184941414470052,0.000597313599999999,1.35993166912919,0.145
Control,86,ice,ice,-0.454,29.803,29.803,0.6369,0.6369,5.732,0.144210056672133,0.125,0.717233841666396,1.11519278059068,1.116,14.2488611,2.18673453443504e-05,0.140491753768036,0.0880213113414702,0.0733196982018846,0.0185941153235347,0.00718898135097558,0.00357556882022535,0.0222755188590277,0.156992725592439,0.0703915147591158,4.60812367383983e-05,0.000915905320841608,0.000389567710747881,0.000450480249594601,0.00628557178594462,0.00036,0.000634179994240736,0.116919490349126,0.000369026277346553,1.97136e-05,-1.92100566721328,0.125
Control,87,ice,ice,0.235,29.964,29.964,0.65211,0.65211,5.058,0.150553185015864,0.151,0.733531563368116,1.1063033934454,1.121,14.8177868,1.54751578303624e-05,0.14368415124189,0.07198737002684,0.0641215676140346,0.0126160093567502,0.00751640809314571,0.00359853120538178,0.0145162687542086,0.164143059440247,0.070843570685015,4.42195146218216e-05,0.000874638661766901,0.000407668669266639,0.00042873635236635,0.00624845114436831,0.00036,0.00066364667089918,0.115468185675124,1.99643630048837e-07,0.0009265936,0.0446814984136429,0.151
Control,88,ice,ice,-0.435,29.916,29.916,0.64236,0.64236,4.666,0.153157830626995,0.137,0.741151614250215,1.10101274144722,1.115,14.6481692,1.22555070186586e-05,0.145176766690347,0.0625434689860849,0.0576863830839697,0.00981471794706308,0.00741846571092006,0.00359264778632537,0.0110341051868646,0.162004197091615,0.0707277449800248,4.57849657490491e-05,0.000903883483664549,0.000404410926649917,0.000444878636097288,0.00637668084741795,0.00036,0.000658343368964981,0.115901072391058,0.000261075490570669,0.0002702736,-1.61578306269954,0.137
Control,89,ice,ice,-0.434,29.92,29.92,0.64236,0.64236,4.353,0.155826001675933,0.134,0.7484557532759,1.09722221550954,1.123,14.662304,9.96698505260287e-06,0.146607501329276,0.055740559874264,0.0531472622663204,0.00783493691008923,0.00742661704753125,0.00359316930311639,0.00861349918237111,0.162182205698027,0.0707380119777357,4.57557329457002e-05,0.000903404617612563,0.000404999165606639,0.000444510063760912,0.00637986451216537,0.00036,0.000659300967266622,0.115865004939084,0.000476374349157814,0.0001806336,-2.18260016759326,0.134
Control,90,ice,ice,-0.43,29.917,29.917,0.65386,0.65386,4.498,0.155200061066661,0.142,0.745533315592582,1.0981229567657,1.124,14.6517029,1.08767813153948e-05,0.146035054281249,0.057296619053583,0.053880858879961,0.00858776077854909,0.00742050336560852,0.00359277869788454,0.00955700495749483,0.162048695324082,0.0707303222099462,4.43925266656227e-05,0.000876592308751628,0.000397275644160655,0.000431328155838515,0.00618573733769482,0.00036,0.000646727792819671,0.115892055638099,0.000174241612163576,0.000459673599999999,-1.32000610666609,0.142
Control,91,ice,ice,-0.429,29.931,29.931,0.65386,0.65386,4.318,0.156932298896477,0.141,0.750703611795568,1.09606578687319,1.116,14.7011747,9.67805525338674e-06,0.147047811821203,0.053604587911614,0.0514293556394398,0.00754861378456221,0.0074490430937504,0.00359457419441389,0.00825617808975647,0.162671944918136,0.0707656697942888,4.43012981578258e-05,0.000875062756652537,0.000399302025360046,0.000430159221001709,0.00619733714044391,0.00036,0.000650026552911702,0.11576581339827,0.000253838148126672,0.000417793599999999,-1.59322988964767,0.141
Control,92,ice,ice,-0.425,29.954,29.954,0.65386,0.65386,4.462,0.156057509408217,0.152,0.749082068114921,1.09784877170238,1.107,14.7824498,1.07818947612823e-05,0.146730183870218,0.0568045353437488,0.0536583677701843,0.00846172738577631,0.00749598069803302,0.0035973729255242,0.009284338527236,0.163696966693733,0.0708207678590061,4.41124527591908e-05,0.000872073767105524,0.000402589509576779,0.00042788306198528,0.00621357488047653,0.00036,0.000655378271404058,0.115558384292016,1.64633825977686e-05,0.0009884736,-0.405750940821689,0.152
Control,93,ice,ice,-0.47,29.997,29.997,0.65386,0.65386,7.174,0.143307244123487,0.16,0.733501392313187,1.13821776556655,1.033,14.9343989,4.57214903032154e-05,0.143678241336119,0.129255324682376,0.0941749540626057,0.0391058629624991,0.00758390338364779,0.00360210172196274,0.0428952686406065,0.165617019255032,0.0709138627373409,4.38104789656515e-05,0.000867092875512344,0.000408643769004242,0.000424197742580938,0.00625009594725332,0.00036,0.000665234042565045,0.115170478589939,0.000278648098752855,0.0015555136,1.66927558765129,0.16
Control,94,ice,ice,-0.471,29.726,29.726,0.67066,0.67066,7.906,0.138521023075307,0.136,0.724762245600545,1.14552939523983,1.027,13.9767662,5.43470015052815e-05,0.141966417413753,0.142289204750626,0.0976037918243049,0.047921515969935,0.00703348224034363,0.00356133479150572,0.0533372855954822,0.153596941403627,0.070111292256606,4.4444677365667e-05,0.000867321339716585,0.000361031906313224,0.000436608480423507,0.00585113029194944,0.00036,0.00058772635911455,0.117612912021193,6.35555734622949e-06,0.0002383936,-0.252102307530683,0.136
Control,95,ice,ice,-0.43,28.946,28.946,0.5638,0.5638,7.131,0.110118410892951,0.125,0.706739408690295,1.12791161237181,1.021,11.2204802,3.73302327646641e-05,0.138436104399641,0.111232629691114,0.0726554052378837,0.0387789854122578,0.00549828468731708,0.00329852515877027,0.0399651703151236,0.120071350446324,0.0649374111004409,6.65293713307314e-05,0.00125082318270913,0.000305988356620404,0.000708080509478564,0.00928475789329345,0.00036,0.000498120580544843,0.124611081331302,0.00022146169435104,1.97136e-05,1.4881589107049,0.125
Control,96,ice,ice,-0.417,29.064,29.064,0.5861,0.5861,5.751,0.117391457283829,0.124,0.699733611753654,1.10843808560377,1.034,11.6374568,1.945637726081e-05,0.137063809004481,0.0761658792821381,0.0575736905049142,0.0194290598781082,0.00572585951028078,0.00335214552052574,0.0215040446673528,0.125041121543093,0.0659930245358612,6.48171488915406e-05,0.00120640590329673,0.000316038496166762,0.000679380738131278,0.00869352103131183,0.00036,0.000514481272829613,0.123555548983435,4.36728368314541e-05,1.18336e-05,0.66085427161708,0.124
Control,97,ice,ice,-0.474,29.21,29.21,0.70709,0.70709,6.323,0.127075045660102,0.131,0.711893031148965,1.10691861498796,1.047,12.153377,2.38563116961882e-05,0.139445595886817,0.0728022091656537,0.0519992822657597,0.0225455218738985,0.00600974089646155,0.00341164957849841,0.0249319511166499,0.131240513415967,0.067164469132681,4.80009734683312e-05,0.000884985648632363,0.000280334138821326,0.000494383443463058,0.00618003029551503,0.00036,0.00045635790040681,0.1222479485632,1.54052665702857e-05,0.0001089936,0.39249543398982,0.131
Control,98,ice,ice,-0.417,29.046,29.046,0.4203,0.4203,6.297,0.110054084136968,0.124,0.694853029112982,1.12966672890501,1.05,11.5738502,2.89838813278692e-05,0.136107800552614,0.115137665497723,0.0852324321153173,0.0301190282083536,0.00569103702817721,0.00334428556015751,0.032734091757255,0.124280669385766,0.0658382870537753,9.56078869177991e-05,0.00173321355234728,0.00037307062176933,0.00100439221406083,0.0125431951316607,0.00036,0.000607324267996584,0.123716637878484,0.000194488569258771,1.18336e-05,1.39459158630321,0.124
Control,99,ice,ice,-0.368,29.086,29.086,0.24655,0.24655,7.02,0.105905722051506,0.133,0.692450208263118,1.1614551622972,1.042,11.7151982,4.56240406691622e-05,0.135637136041855,0.173103085729384,0.124514610006611,0.0484573537552208,0.0057684729646121,0.00336159597940533,0.0520696632179001,0.125971712681916,0.0661790738469357,0.000123125755255769,0.00222945023264459,0.000424741089785926,0.00128700625267177,0.0159840390511949,0.00036,0.000691438983372437,0.123358625919858,0.000734099897550243,0.0001547536,2.70942779484939,0.133
Control,100,open,open,-0.389,28.974,28.974,0.11378,0.11378,8.05,0.0989795966380294,0.13,0.743167768638269,1.19581468592081,1.115,8.42336431135249,9.98195186703109e-05,0.145571690980571,0.235467238258174,0.125297447124261,0.109841029083348,0.00413162847067285,0.00246440285800085,0.0888757156763806,0.0902263593517637,0.0485162106711851,0.000197321967887426,0.0033919709293788,0.000329366618211476,0.00209232895695784,0.0249929058240028,0.00036,0.0005361782156931,0.124360722106541,0.000962265424739358,8.91136000000001e-05,3.10204033619706,0.13
Control,101,open,open,-0.394,28.905,28.905,0.08539,0.08539,9.017,0.0984902879006221,0.119,0.759101868213634,1.22976333062328,1.108,8.85592895983484,0.000132219119544894,0.148692862157961,0.296544728083851,0.150255008376373,0.145851138111095,0.00433345527942686,0.00262164312627303,0.107300313132778,0.0946338462065762,0.0516117686708522,0.000194375023620383,0.00335176646853269,0.00034499177871092,0.00208024465081982,0.0251610085827981,0.00036,0.000561614523482892,0.124977558687058,0.000420648290399366,2.43360000000002e-06,2.05097120993779,0.119
Control,102,open,open,-0.357,28.839,28.839,0.00983,0.00983,10.473,0.0981162205673816,0.109,0.7811322450456,1.29549684858754,1.083,9.50367440883161,0.000197209418941921,0.153008172029707,0.414915178601071,0.196390364996008,0.217949925878137,0.00463979686900955,0.00284489544626226,0.138548311073151,0.101323723222933,0.0560068928504332,0.000196087770118831,0.00340285830075437,0.00037419253548446,0.00211783385768773,0.0260381243821428,0.00036,0.000609150639160749,0.125567195948097,0.000118456654737886,0.0001336336,1.08837794326184,0.109
Control,103,open,open,-0.294,28.593,28.593,0,0,10.239,0.0927602635302541,0.109,0.792073576884295,1.27009148636188,1.059,9.01103727221672,0.00017860725862464,0.155151359940368,0.369371551014897,0.165752531482049,0.202680549311004,0.00436175966035323,0.00280874408316779,0.11581153789329,0.0952519562962949,0.0552951881296537,0.000201840820858907,0.00344271369621978,0.000342721015961118,0.00226021676537301,0.0286308385778477,0.00036,0.000557917932959959,0.127761591258204,0.000263729040606794,0.0001336336,1.62397364697459,0.109
